event_id,source_positive,source_type,background_type,background_file,snr_db,score,raw_logspec_mean,raw_logspec_std,normalized_mean,normalized_std,positive_rms,background_rms,mixture_rms,peak_amplitude,common_gain
894,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1500.wav,TTS,speech,random_segment,15,0.0,-1.8438894,2.0850456,-7.785096e-09,0.9999996,0.15208858,0.03425055,0.0932827,0.806453,1.0
894,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1500.wav,TTS,speech,random_segment,10,0.0,-1.4194704,1.9805017,-7.785096e-08,0.99999946,0.15208858,0.03425055,0.10074479,0.80744696,1.0
894,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1500.wav,TTS,speech,random_segment,5,0.0,-0.9751719,1.901187,-5.4495676e-08,0.99999946,0.15208858,0.03425055,0.122119464,0.83220875,1.0
894,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1500.wav,TTS,speech,random_segment,0,0.0,-0.57524437,1.8442225,-3.892548e-08,0.99999946,0.15208858,0.03425055,0.16292654,1.0578172,0.9358895
894,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1500.wav,TTS,speech,random_segment,-5,0.0,-0.41148084,1.8103461,-1.5570192e-08,0.99999946,0.15208858,0.03425055,0.19140357,1.4590118,0.6785415
894,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1500.wav,TTS,streaming_repro,random_ambient,repro,0.0,-0.37392074,0.9578271,-3.1140384e-08,0.999999,0.15208858,0,0.10423672,0.85131836,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,none,none,clean,0.99609375,-8.085178,6.5016866,-5.9166734e-07,0.99999934,0.16379876,0,0.16379876,0.80581665,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,ambient,random_segment,30,0.0,-2.0161424,1.676547,3.1140384e-08,0.9999994,0.16379876,0.05755982,0.10572564,0.8052262,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,ambient,random_segment,20,0.0,-1.2441906,1.2869409,1.01206254e-07,0.9999993,0.16379876,0.05755982,0.106758125,0.8039495,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,ambient,random_segment,15,0.0,-0.8231648,1.113582,2.335529e-08,0.99999905,0.16379876,0.05755982,0.10932658,0.80790365,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,ambient,random_segment,10,0.0,-0.37804565,0.9673601,-7.785096e-09,0.999999,0.16379876,0.05755982,0.11722698,0.83947814,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,ambient,random_segment,5,0.0,0.092516355,0.8564878,-2.335529e-08,0.99999875,0.16379876,0.05755982,0.13951373,0.906052,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,ambient,random_segment,0,0.0,0.43577537,0.7815136,2.335529e-08,0.9999987,0.16379876,0.05755982,0.16647695,1.1541693,0.8577598
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,ambient,random_segment,-5,0.0,0.6357479,0.73062086,3.1140384e-08,0.9999986,0.16379876,0.05755982,0.19169588,1.595391,0.6205375
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,speech,random_segment,30,0.00390625,-3.1201694,2.7216713,-6.228077e-08,0.99999964,0.16379876,0.045242954,0.10564122,0.79854935,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,speech,random_segment,20,0.0,-2.367173,2.354902,-7.0065866e-08,0.9999996,0.16379876,0.045242954,0.106493555,0.7828354,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,speech,random_segment,15,0.0,-1.9674911,2.2040005,7.785096e-09,0.9999996,0.16379876,0.045242954,0.10886675,0.7734332,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,speech,random_segment,10,0.0,-1.5456667,2.0730267,5.4495676e-08,0.99999946,0.16379876,0.045242954,0.11646352,0.8031902,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,speech,random_segment,5,0.0,-1.1088392,1.9749472,-6.228077e-08,0.9999995,0.16379876,0.045242954,0.13837199,0.8644501,1.0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,speech,random_segment,0,0.0,-0.69737864,1.9095073,-2.335529e-08,0.99999946,0.16379876,0.045242954,0.18447854,1.0337147,0.9577111
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,speech,random_segment,-5,0.0,-0.5508704,1.870648,3.892548e-09,0.9999995,0.16379876,0.045242954,0.21034107,1.4463081,0.68450147
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1508.wav,TTS,streaming_repro,random_ambient,repro,0.00390625,-0.6111594,1.1579251,-6.228077e-08,0.99999905,0.16379876,0,0.10870815,0.7937317,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,none,none,clean,0.99609375,-8.456813,6.3633986,-6.228077e-07,0.99999946,0.17653395,0,0.17653395,0.79470825,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,ambient,random_segment,30,0.10546875,-1.8590013,1.5667393,-7.785096e-09,0.9999993,0.17653395,0.039152265,0.1095706,0.7991118,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,ambient,random_segment,20,0.015625,-1.0178528,1.245094,3.1140384e-08,0.9999993,0.17653395,0.039152265,0.11091609,0.80863345,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,ambient,random_segment,15,0.02734375,-0.5640291,1.1332668,-3.5032933e-08,0.99999917,0.17653395,0.039152265,0.11399412,0.8194712,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,ambient,random_segment,10,0.12109375,-0.078302935,1.0373176,3.892548e-09,0.99999917,0.17653395,0.039152265,0.12311922,0.8387436,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,ambient,random_segment,5,0.30078125,0.42985138,0.9693792,2.7247838e-08,0.9999989,0.17653395,0.039152265,0.14817278,0.8730155,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,ambient,random_segment,0,0.36328125,0.95726293,0.9261923,-7.785096e-09,0.9999989,0.17653395,0.039152265,0.20824988,0.93396044,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,ambient,random_segment,-5,0.30078125,1.3131001,0.8861251,3.892548e-08,0.9999988,0.17653395,0.039152265,0.2753536,1.1975248,0.8267052
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,speech,random_segment,30,0.0,-2.9608412,2.603066,-5.8388224e-08,0.9999996,0.17653395,0.04084795,0.10953695,0.7945414,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,speech,random_segment,20,0.0,-2.3017437,2.339916,-8.563606e-08,0.9999996,0.17653395,0.04084795,0.110810965,0.7941807,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,speech,random_segment,15,0.0,-1.9672548,2.2424366,-5.0603127e-08,0.9999997,0.17653395,0.04084795,0.11381217,0.79377013,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,speech,random_segment,10,0.0,-1.6273118,2.168841,8.758233e-09,0.9999996,0.17653395,0.04084795,0.12281952,0.79304,1.0
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,speech,random_segment,5,0.0,-1.3952707,2.1253927,1.7516466e-08,0.9999997,0.17653395,0.04084795,0.13209723,1.1071582,0.8941812
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,speech,random_segment,0,0.0,-1.6134032,2.1023066,9.731371e-08,0.9999995,0.17653395,0.04084795,0.10443355,1.9688365,0.50283504
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,speech,random_segment,-5,0.0,-1.8224833,2.1058867,-7.785096e-09,0.9999995,0.17653395,0.04084795,0.0940054,3.5011415,0.2827649
896,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\151.wav,TTS,streaming_repro,random_ambient,repro,0.0078125,0.12857985,1.0235114,7.785096e-09,0.99999905,0.17653395,0,0.12821758,0.82473755,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,none,none,clean,0.99609375,-8.557063,6.3152814,-5.605269e-07,0.9999997,0.17691913,0,0.17691913,0.8960266,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,ambient,random_segment,30,0.0,-2.0437653,1.6750976,2.335529e-08,0.9999994,0.17691913,0.043330856,0.11011711,0.8976579,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,ambient,random_segment,20,0.0,-1.1864898,1.2883465,-1.946274e-08,0.9999993,0.17691913,0.043330856,0.11149147,0.9167127,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,ambient,random_segment,15,0.0,-0.7411403,1.1205705,1.946274e-08,0.99999917,0.17691913,0.043330856,0.11460006,0.9698166,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,ambient,random_segment,10,0.0,-0.3539827,0.9846725,-3.5032933e-08,0.99999905,0.17691913,0.043330856,0.11513739,1.0642502,0.93023235
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,ambient,random_segment,5,0.0,-0.014311763,0.86802393,1.5570192e-08,0.9999988,0.17691913,0.043330856,0.119631074,1.2321795,0.80345434
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,ambient,random_segment,0,0.0,0.27585748,0.7752073,9.73137e-09,0.9999986,0.17691913,0.043330856,0.13522248,1.5308049,0.6467186
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,ambient,random_segment,-5,0.0,0.50404555,0.70258915,6.228077e-08,0.9999985,0.17691913,0.043330856,0.16044506,2.0618439,0.48015276
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,speech,random_segment,30,0.0,-3.4867988,2.7634902,1.5570192e-08,0.99999964,0.17691913,0.044549115,0.110101216,0.89604574,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,speech,random_segment,20,0.0,-2.7313383,2.3951316,7.785096e-08,0.99999946,0.17691913,0.044549115,0.111441806,0.8960872,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,speech,random_segment,15,0.0,-2.3306048,2.2261815,8.563606e-08,0.9999995,0.17691913,0.044549115,0.11451414,0.8961344,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,speech,random_segment,10,0.0,-1.9195329,2.0758803,1.3234664e-07,0.9999995,0.17691913,0.044549115,0.12363123,0.89621824,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,speech,random_segment,5,0.0,-1.4942442,1.9395409,-7.785096e-08,0.9999995,0.17691913,0.044549115,0.14868674,0.8963674,1.0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,speech,random_segment,0,0.0,-1.1506323,1.8224102,-1.5570192e-08,0.99999946,0.17691913,0.044549115,0.18970384,1.0897881,0.9084335
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,speech,random_segment,-5,0.0,-1.2703633,1.725623,0.0,0.99999946,0.17691913,0.044549115,0.17055205,1.9379478,0.5108497
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1521.wav,TTS,streaming_repro,random_ambient,repro,0.0,-0.6943581,1.5768836,0.0,0.9999994,0.17691913,0,0.14934961,0.9371643,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,none,none,clean,0.99609375,-9.495366,6.054377,-2.335529e-07,1.0000001,0.1406763,0,0.1406763,0.6963806,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,ambient,random_segment,30,0.00390625,-2.192481,1.4991411,1.4013173e-07,0.99999934,0.1406763,0.07198249,0.07965224,0.69500947,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,ambient,random_segment,20,0.01171875,-1.2954352,1.2169698,-1.4013173e-07,0.9999992,0.1406763,0.07198249,0.080654666,0.69204473,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,ambient,random_segment,15,0.03125,-0.8124072,1.1097021,1.5570192e-08,0.9999992,0.1406763,0.07198249,0.08314606,0.6909245,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,ambient,random_segment,10,0.17578125,-0.30787846,1.0103258,3.892548e-08,0.9999991,0.1406763,0.07198249,0.090725936,0.70442027,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,ambient,random_segment,5,0.66796875,0.21010621,0.94520533,-1.5570192e-08,0.99999887,0.1406763,0.07198249,0.11156896,0.7284195,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,ambient,random_segment,0,0.90625,0.7451096,0.89937806,-5.6441948e-08,0.9999988,0.1406763,0.07198249,0.16083504,0.8041307,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,ambient,random_segment,-5,0.89453125,1.1893271,0.8663479,-1.3234664e-07,0.9999988,0.1406763,0.07198249,0.23591441,1.0979984,0.90164065
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,speech,random_segment,30,0.0,-3.4019108,2.4175775,0.0,0.9999995,0.1406763,0.022967288,0.07965812,0.6940458,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,speech,random_segment,20,0.0,-2.5831103,2.1088753,-1.0899135e-07,0.9999995,0.1406763,0.022967288,0.08067302,0.6889972,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,speech,random_segment,15,0.0,-2.1566546,1.9882339,3.1140384e-08,0.9999995,0.1406763,0.022967288,0.0831777,0.6832508,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,speech,random_segment,10,0.0,-1.7153871,1.894761,0.0,0.9999994,0.1406763,0.022967288,0.0907775,0.67303216,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,speech,random_segment,5,0.0,-1.2549644,1.8217043,-6.228077e-08,0.9999994,0.1406763,0.022967288,0.11164352,0.6695828,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,speech,random_segment,0,0.0,-0.776308,1.76998,0.0,0.99999946,0.1406763,0.022967288,0.16092703,0.82601,1.0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,speech,random_segment,-5,0.0,-0.67201144,1.7386494,0.0,0.99999946,0.1406763,0.022967288,0.17641594,1.4688765,0.6739845
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,TTS,streaming_repro,random_ambient,repro,0.0,-0.9887785,1.0293412,0.0,0.9999991,0.1406763,0,0.08408809,0.7261658,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,none,none,clean,0.99609375,-8.474037,6.386702,-7.162289e-07,1.0000002,0.20222622,0,0.20222622,0.8650818,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,ambient,random_segment,30,0.0078125,-1.6459879,1.5102886,-7.785096e-09,0.99999934,0.20222622,0.022634419,0.1254704,0.8567872,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,ambient,random_segment,20,0.00390625,-0.7856123,1.204157,-6.228077e-08,0.9999992,0.20222622,0.022634419,0.12691224,0.8388521,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,ambient,random_segment,15,0.00390625,-0.32486814,1.090143,-1.5570192e-08,0.999999,0.20222622,0.022634419,0.1303313,0.81843805,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,ambient,random_segment,10,0.0390625,0.16645144,0.9933765,-7.785096e-09,0.999999,0.20222622,0.022634419,0.14062051,0.80668384,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,ambient,random_segment,5,0.10546875,0.67855126,0.9225263,-6.4227045e-08,0.9999988,0.20222622,0.022634419,0.16912086,0.8171282,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,ambient,random_segment,0,0.4296875,1.165504,0.8710979,-1.2650781e-07,0.99999887,0.20222622,0.022634419,0.2280386,1.0322822,0.95904005
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,ambient,random_segment,-5,0.53515625,1.3788704,0.8394897,-9.73137e-09,0.9999988,0.20222622,0.022634419,0.26266485,1.4348111,0.6899863
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,speech,random_segment,30,0.0,-2.7779047,2.5999916,-3.1140384e-08,0.9999996,0.20222622,0.056543723,0.1254472,0.86428106,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,speech,random_segment,20,0.0,-2.0801508,2.31968,-3.1140384e-08,0.9999995,0.20222622,0.056543723,0.12683973,0.8625496,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,speech,random_segment,15,0.0,-1.7248183,2.2144833,-1.5570192e-08,0.9999996,0.20222622,0.056543723,0.13020572,0.8605789,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,speech,random_segment,10,0.0,-1.3670263,2.1403768,3.1140384e-08,0.9999995,0.20222622,0.056543723,0.14041351,0.8570744,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,speech,random_segment,5,0.0,-1.004704,2.0995896,0.0,0.99999946,0.20222622,0.056543723,0.16881472,0.8508424,1.0
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,speech,random_segment,0,0.0,-0.6503589,2.0730524,-1.5570192e-08,0.9999995,0.20222622,0.056543723,0.23175734,1.0140646,0.97626925
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,speech,random_segment,-5,0.0,-0.8288397,2.0673563,0.0,0.9999995,0.20222622,0.056543723,0.20875669,1.8032901,0.5489965
899,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\153.wav,TTS,streaming_repro,random_ambient,repro,0.86328125,-1.4048934,1.9049205,-4.671058e-08,0.99999946,0.20222622,0,0.21779208,0.8326111,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,none,none,clean,0.99609375,-7.807907,6.174519,-7.3179905e-07,0.99999994,0.16198862,0,0.16198862,0.76412964,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,ambient,random_segment,30,0.0,-2.1746392,1.6719725,-7.785096e-08,0.9999994,0.16198862,0.04900049,0.11085282,0.7664203,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,ambient,random_segment,20,0.0,-1.338678,1.3028507,7.785096e-09,0.99999917,0.16198862,0.04900049,0.11190991,0.7739838,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,ambient,random_segment,15,0.0,-0.88724566,1.1390392,0.0,0.999999,0.16198862,0.04900049,0.11441346,0.7914148,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,ambient,random_segment,10,0.0,-0.41877478,0.99495935,-1.5570192e-08,0.9999989,0.16198862,0.04900049,0.12199711,0.822412,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,ambient,random_segment,5,0.0,0.06267923,0.88961315,0.0,0.999999,0.16198862,0.04900049,0.14336918,0.8775337,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,ambient,random_segment,0,0.0,0.57281035,0.7985676,3.892548e-09,0.9999987,0.16198862,0.04900049,0.19619568,0.9845047,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,ambient,random_segment,-5,0.0,0.8501188,0.7438061,1.1677645e-08,0.99999857,0.16198862,0.04900049,0.24117634,1.2666986,0.7815592
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,speech,random_segment,30,0.0,-2.975334,2.5056,1.0899135e-07,0.9999997,0.16198862,0.03480455,0.11086082,0.76454735,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,speech,random_segment,20,0.0,-2.2528045,2.25417,-6.228077e-08,0.9999995,0.16198862,0.03480455,0.11193494,0.7654506,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,speech,random_segment,15,0.0,-1.8477554,2.1338353,-1.5570192e-08,0.9999996,0.16198862,0.03480455,0.114456974,0.76647866,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,speech,random_segment,10,0.0,-1.4240513,2.0289705,-1.5570192e-08,0.9999995,0.16198862,0.03480455,0.1220697,0.7683068,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,speech,random_segment,5,0.0,-0.9845691,1.9458268,7.785096e-09,0.99999946,0.16198862,0.03480455,0.143479,0.7715578,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,speech,random_segment,0,0.0,-0.5313504,1.8892407,-3.892548e-08,0.9999995,0.16198862,0.03480455,0.1963384,0.940136,1.0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,speech,random_segment,-5,0.0,-0.5723334,1.8540702,2.335529e-08,0.99999946,0.16198862,0.03480455,0.18577677,1.6452945,0.601716
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1530.wav,TTS,streaming_repro,random_ambient,repro,0.0,-0.027822698,1.014691,1.5570192e-08,0.9999989,0.16198862,0,0.12491448,0.759552,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,none,none,clean,0.99609375,-8.876665,6.371954,-5.7609714e-07,1.0000002,0.17351381,0,0.17351381,0.91207886,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,ambient,random_segment,30,0.1953125,-3.6125524,2.7613404,0.0,0.9999997,0.17351381,0.055358626,0.103082485,0.9137939,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,ambient,random_segment,20,0.5703125,-2.8820589,2.3825805,-7.785096e-08,0.9999996,0.17351381,0.055358626,0.10437001,0.9175024,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,ambient,random_segment,15,0.69921875,-2.489929,2.20709,0.0,0.9999995,0.17351381,0.055358626,0.10742299,0.9217234,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,ambient,random_segment,10,0.84375,-2.0821137,2.0439756,-7.785096e-09,0.9999996,0.17351381,0.055358626,0.116578355,0.92922956,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,ambient,random_segment,5,0.89453125,-1.6617122,1.9015566,3.892548e-08,0.99999946,0.17351381,0.055358626,0.14172715,0.9425776,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,ambient,random_segment,0,0.92578125,-1.2250437,1.769928,-1.2456154e-07,0.9999994,0.17351381,0.055358626,0.20161402,0.96631414,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,ambient,random_segment,-5,0.9375,-0.7995478,1.6641173,-2.335529e-08,0.9999994,0.17351381,0.055358626,0.31914982,1.0085243,0.9816323
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,speech,random_segment,30,0.0,-3.3489347,2.6361754,-3.892548e-08,0.9999996,0.17351381,0.033193056,0.1030685,0.9122302,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,speech,random_segment,20,0.0,-2.5811415,2.2659407,3.892548e-08,0.99999946,0.17351381,0.033193056,0.1043263,0.9125574,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,speech,random_segment,15,0.0,-2.1785994,2.1070676,0.0,0.9999996,0.17351381,0.033193056,0.107347466,0.9129299,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,speech,random_segment,10,0.0,-1.7636536,1.9633679,-1.5570192e-08,0.9999995,0.17351381,0.033193056,0.11645458,0.9135923,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,speech,random_segment,5,0.0,-1.3366146,1.8405093,0.0,0.9999994,0.17351381,0.033193056,0.14154607,0.9147701,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,speech,random_segment,0,0.0,-0.8990672,1.7415642,3.1140384e-08,0.9999994,0.17351381,0.033193056,0.20138769,0.975244,1.0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,speech,random_segment,-5,0.0,-0.9475206,1.673337,-3.1140384e-08,0.99999934,0.17351381,0.033193056,0.19737682,1.6294886,0.6075526
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1531.wav,TTS,streaming_repro,random_ambient,repro,0.09375,-0.11611454,1.0640604,-2.335529e-08,0.99999905,0.17351381,0,0.11842231,0.94711304,1.0
902,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1535.wav,TTS,none,none,clean,0.99609375,-7.517413,6.7196484,-5.9166734e-07,1.0,0.21647264,0,0.21647264,0.8587036,1.0
902,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1535.wav,TTS,ambient,random_segment,30,0.0546875,-1.3791643,1.6837232,-4.671058e-08,0.9999994,0.21647264,0.07704537,0.14435346,0.8628363,1.0
902,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1535.wav,TTS,ambient,random_segment,20,0.09375,-0.6210925,1.3173263,-7.785096e-09,0.9999992,0.21647264,0.07704537,0.14567424,0.8766553,1.0
902,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1535.wav,TTS,ambient,random_segment,15,0.0546875,-0.21261112,1.1816466,-1.5570192e-08,0.9999992,0.21647264,0.07704537,0.14896378,0.89238435,1.0
