event_id,source_positive,source_type,background_type,snr_db,score,pred_0_30,pred_0_50,pred_0_70,pred_0_90
948,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\494.wav,TTS,speech,-5,0.0,0,0,0,0
948,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\494.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,none,clean,0.99609375,1,1,1,1
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,ambient,30,0.00390625,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,ambient,20,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,ambient,15,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,ambient,10,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,ambient,5,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,ambient,0,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,ambient,-5,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,speech,30,0.09375,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,speech,20,0.03125,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,speech,15,0.015625,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,speech,10,0.00390625,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,speech,5,0.00390625,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,speech,0,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,speech,-5,0.0,0,0,0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\495.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,none,clean,0.99609375,1,1,1,1
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,ambient,30,0.07421875,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,ambient,20,0.46484375,1,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,ambient,15,0.73046875,1,1,1,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,ambient,10,0.84375,1,1,1,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,ambient,5,0.87890625,1,1,1,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,ambient,0,0.90625,1,1,1,1
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,ambient,-5,0.90625,1,1,1,1
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,speech,30,0.0,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,speech,20,0.0,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,speech,15,0.0,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,speech,10,0.0,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,speech,5,0.0,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,speech,0,0.0,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,speech,-5,0.0,0,0,0,0
950,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,none,clean,0.99609375,1,1,1,1
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,ambient,30,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,ambient,20,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,ambient,15,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,ambient,10,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,ambient,5,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,ambient,0,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,ambient,-5,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,speech,30,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,speech,20,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,speech,15,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,speech,10,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,speech,5,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,speech,0,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,speech,-5,0.0,0,0,0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,none,clean,0.99609375,1,1,1,1
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,ambient,30,0.2421875,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,ambient,20,0.02734375,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,ambient,15,0.046875,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,ambient,10,0.21875,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,ambient,5,0.36328125,1,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,ambient,0,0.5,1,1,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,ambient,-5,0.30078125,1,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,speech,30,0.0078125,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,speech,20,0.00390625,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,speech,15,0.0,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,speech,10,0.0,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,speech,5,0.0,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,speech,0,0.0,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,speech,-5,0.0,0,0,0,0
952,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,none,clean,0.99609375,1,1,1,1
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,ambient,30,0.0546875,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,ambient,20,0.01953125,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,ambient,15,0.07421875,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,ambient,10,0.46484375,1,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,ambient,5,0.78125,1,1,1,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,ambient,0,0.82421875,1,1,1,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,ambient,-5,0.63671875,1,1,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,speech,30,0.00390625,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,speech,20,0.0,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,speech,15,0.0,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,speech,10,0.0,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,speech,5,0.0,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,speech,0,0.0,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,speech,-5,0.0,0,0,0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\521.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,none,clean,0.99609375,1,1,1,1
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,ambient,30,0.26953125,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,ambient,20,0.09375,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,ambient,15,0.046875,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,ambient,10,0.10546875,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,ambient,5,0.33203125,1,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,ambient,0,0.17578125,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,ambient,-5,0.04296875,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,speech,30,0.0,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,speech,20,0.0,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,speech,15,0.0,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,speech,10,0.0,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,speech,5,0.0,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,speech,0,0.0,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,speech,-5,0.0,0,0,0,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\527.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,none,clean,0.99609375,1,1,1,1
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,ambient,30,0.0234375,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,ambient,20,0.00390625,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,ambient,15,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,ambient,10,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,ambient,5,0.00390625,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,ambient,0,0.02734375,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,ambient,-5,0.10546875,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,speech,30,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,speech,20,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,speech,15,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,speech,10,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,speech,5,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,speech,0,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,speech,-5,0.0,0,0,0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\543.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,none,clean,0.99609375,1,1,1,1
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,ambient,30,0.00390625,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,ambient,20,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,ambient,15,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,ambient,10,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,ambient,5,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,ambient,0,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,ambient,-5,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,speech,30,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,speech,20,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,speech,15,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,speech,10,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,speech,5,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,speech,0,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,speech,-5,0.0,0,0,0,0
956,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\572.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,none,clean,0.99609375,1,1,1,1
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,ambient,30,0.015625,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,ambient,20,0.00390625,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,ambient,15,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,ambient,10,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,ambient,5,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,ambient,0,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,ambient,-5,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,speech,30,0.00390625,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,speech,20,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,speech,15,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,speech,10,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,speech,5,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,speech,0,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,speech,-5,0.0,0,0,0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,none,clean,0.99609375,1,1,1,1
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,ambient,30,0.03125,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,ambient,20,0.00390625,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,ambient,15,0.0078125,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,ambient,10,0.01953125,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,ambient,5,0.13671875,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,ambient,0,0.39453125,1,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,ambient,-5,0.5,1,1,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,speech,30,0.00390625,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,speech,20,0.0,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,speech,15,0.0,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,speech,10,0.0,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,speech,5,0.0,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,speech,0,0.0,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,speech,-5,0.0,0,0,0,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,TTS,streaming_repro,repro,0.0078125,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,none,clean,0.99609375,1,1,1,1
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,ambient,30,0.04296875,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,ambient,20,0.0078125,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,ambient,15,0.00390625,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,ambient,10,0.01171875,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,ambient,5,0.0625,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,ambient,0,0.36328125,1,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,ambient,-5,0.5,1,1,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,speech,30,0.00390625,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,speech,20,0.0,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,speech,15,0.0,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,speech,10,0.0,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,speech,5,0.0,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,speech,0,0.0,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,speech,-5,0.0,0,0,0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,none,clean,0.99609375,1,1,1,1
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,ambient,30,0.0234375,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,ambient,20,0.0078125,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,ambient,15,0.00390625,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,ambient,10,0.00390625,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,ambient,5,0.0078125,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,ambient,0,0.01953125,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,ambient,-5,0.0390625,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,speech,30,0.00390625,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,speech,20,0.0,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,speech,15,0.0,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,speech,10,0.0,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,speech,5,0.0,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,speech,0,0.0,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,speech,-5,0.0,0,0,0,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,none,clean,0.99609375,1,1,1,1
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,ambient,30,0.00390625,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,ambient,20,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,ambient,15,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,ambient,10,0.0078125,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,ambient,5,0.1953125,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,ambient,0,0.7578125,1,1,1,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,ambient,-5,0.69921875,1,1,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,speech,30,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,speech,20,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,speech,15,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,speech,10,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,speech,5,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,speech,0,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,speech,-5,0.0,0,0,0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\599.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,none,clean,0.99609375,1,1,1,1
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,ambient,30,0.015625,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,ambient,20,0.00390625,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,ambient,15,0.00390625,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,ambient,10,0.10546875,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,ambient,5,0.46484375,1,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,ambient,0,0.82421875,1,1,1,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,ambient,-5,0.66796875,1,1,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,speech,30,0.08203125,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,speech,20,0.17578125,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,speech,15,0.12109375,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,speech,10,0.12109375,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,speech,5,0.21875,0,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,speech,0,0.4296875,1,0,0,0
962,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,TTS,speech,-5,0.73046875,1,1,1,0
