name,path,bytes,readable,format,subtype,samplerate,channels,frames,duration,rms,peak,audio_sha1,byte_sha1,error
ira_0078.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0078.wav,44030,True,WAV,PCM_16,16000,1,21976,1.3735,0.19624515339456716,1.0,ba888bb3f83f3c34921f1b7f4827e3c72854c5b7,541a82930a93791795bb3ae6bafe31a81c41db02,
ira_0079.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0079.wav,45310,True,WAV,PCM_16,16000,1,22616,1.4135,0.17236386485072624,0.999969482421875,450fa6dab7833fdd5a834fdcf445896b3a4ff357,655a3e0223c4f93f5eb06764a5d17cb7cb35c908,
ira_0080.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0080.wav,40190,True,WAV,PCM_16,16000,1,20056,1.2535,0.13378344862945632,0.999969482421875,5d67c548780e90dac5d76d36ad98efddbf787dc8,87cd4d3ae2270f9d2282e8c3d24782096511de36,
ira_0081.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0081.wav,33790,True,WAV,PCM_16,16000,1,16856,1.0535,0.16395706496534354,0.999969482421875,f800d6e13b60951cac46e2d510198e3eb29d58e7,e0a8c07a0ca7978a13a9e48851a919d1396c9a09,
ira_0082.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0082.wav,49790,True,WAV,PCM_16,16000,1,24856,1.5535,0.12040873384531414,0.999969482421875,5416f6035914c17f4a7fe47401e25c66432b5585,d83ace45a0f505abfa9d256d6e770d5e96b7446e,
ira_0083.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0083.wav,45310,True,WAV,PCM_16,16000,1,22616,1.4135,0.13527046852640556,0.999969482421875,bc1a4fb812c561ad643f5daa60b228ad84745147,7ee956d6c6c725dc195836dcefc62facd8ce3713,
ira_0084.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0084.wav,33150,True,WAV,PCM_16,16000,1,16536,1.0335,0.16834159909977153,0.999969482421875,52a4af8603cb5be6f0dc4d556c29f6524118655a,0869813fc064320385b77a257c339aa5c4dc99a8,
ira_0085.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0085.wav,40830,True,WAV,PCM_16,16000,1,20376,1.2735,0.1526005236706647,0.999969482421875,80316396808734881d2509a43c5a45e2c1977264,5c05952dce57b2f0df616a82b9cd7ed848652580,
ira_0086.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0086.wav,34430,True,WAV,PCM_16,16000,1,17176,1.0735,0.10586485365948685,0.996337890625,3eff50cb67f61615afc96e17e58222a174ccd73a,86b6223019135579db19ccb39f11123ccfa30d34,
ira_0087.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0087.wav,40190,True,WAV,PCM_16,16000,1,20056,1.2535,0.1445777402570555,1.0,48bbafec6d5282c97701d70d44aa35892ba996ae,3d591805ba0887c41b36369e30e82a383d5aa30a,
ira_0088.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0088.wav,42110,True,WAV,PCM_16,16000,1,21016,1.3135,0.1279549869699532,0.999969482421875,27bdc465c2c5298f65c304c69525e3bd69134f38,88b29faa758ebf42e3ec3e66fc2cadca8ddb11cf,
ira_0089.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0089.wav,37630,True,WAV,PCM_16,16000,1,18776,1.1735,0.13898400054543042,0.999969482421875,e8669f299cc345f87bd7bda7e920241767919235,f140530438e116e61e98148b7ad8863342a5edb3,
ira_0090.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0090.wav,30590,True,WAV,PCM_16,16000,1,15256,0.9535,0.15640923857230077,0.999969482421875,8b6f918f34626f3e170ed94b5354ef5255706f18,99d84845dd5f18d3fdd7ba06c9cfecd3be4fafe4,
ira_0091.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0091.wav,38270,True,WAV,PCM_16,16000,1,19096,1.1935,0.15488692647977395,0.997100830078125,d3713aff95d73396e82dc89660e24fd615b7ba09,a6f13a60606adcb395955b42e80b6b162c32c5b0,
ira_0092.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0092.wav,37630,True,WAV,PCM_16,16000,1,18776,1.1735,0.10187000152197696,0.823211669921875,9648cfd4bb68d1c3d735077ec9dbc7c76ecfb1d9,48d958dd061028b19d1dbc1cfa3fd9469bc7d015,
ira_0093.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0093.wav,35710,True,WAV,PCM_16,16000,1,17816,1.1135,0.14715888750144834,0.999969482421875,caeb314831ce2597379716967d8c5e6389e12aa1,c57bcac34e47349336cfc27906970e45edbfc8d5,
ira_0094.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0094.wav,38270,True,WAV,PCM_16,16000,1,19096,1.1935,0.0859508060220886,0.780517578125,e98895e39deef99eca67f1e4a63dd16a37c70167,f265a5ac64589e4ee9d37dfafa4296ebbf98e1b8,
ira_0095.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0095.wav,33790,True,WAV,PCM_16,16000,1,16856,1.0535,0.052767436185329405,0.263458251953125,adff9dc77ff7c9cd7ce8ccbe649e79bf3c266bd8,9ff83568fb6c60f3460fe2bd8cb4fb6fd9370d1a,
ira_0096.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0096.wav,33150,True,WAV,PCM_16,16000,1,16536,1.0335,0.14831038590138942,0.999969482421875,ff79cb0abe5c926c473534d01f11c5d90f488d6a,971df381e7b14d46a5ecd58b6c3a1fe21cab81b5,
